,target_end_date,value,model,Start
417,2020-07-25,6515.309215,OliverWyman-Navigator,2020-07-11
418,2020-08-01,7431.763855,OliverWyman-Navigator,2020-07-11
419,2020-08-08,8332.992786,OliverWyman-Navigator,2020-07-11
420,2020-07-18,4799.5,PSI-DRAFT,2020-07-11
421,2020-07-25,4564.5,PSI-DRAFT,2020-07-11
422,2020-08-01,4321.0,PSI-DRAFT,2020-07-11
423,2020-08-08,4119.0,PSI-DRAFT,2020-07-11
424,2020-07-18,3257.81539916992,RobertWalraven-ESG,2020-07-11
425,2020-07-25,3039.95874023438,RobertWalraven-ESG,2020-07-11
426,2020-08-01,2853.08898925781,RobertWalraven-ESG,2020-07-11
427,2020-08-08,2691.42794799805,RobertWalraven-ESG,2020-07-11
428,2020-07-18,1904.0,STH-3PU,2020-07-11
429,2020-07-25,1563.0,STH-3PU,2020-07-11
430,2020-08-01,1333.0,STH-3PU,2020-07-11
431,2020-08-08,1141.0,STH-3PU,2020-07-11
432,2020-07-18,4653.0,UA-EpiCovDA,2020-07-11
433,2020-07-25,4246.0,UA-EpiCovDA,2020-07-11
434,2020-08-01,3651.0,UA-EpiCovDA,2020-07-11
435,2020-08-08,3021.0,UA-EpiCovDA,2020-07-11
436,2020-07-18,4861.891154474433,UCLA-SuEIR,2020-07-11
437,2020-07-25,4968.69565849271,UCLA-SuEIR,2020-07-11
438,2020-08-01,4721.631162960402,UCLA-SuEIR,2020-07-11
439,2020-08-08,4449.800025044795,UCLA-SuEIR,2020-07-11
440,2020-07-18,5734.0,UMass-MechBayes,2020-07-11
441,2020-07-25,6648.0,UMass-MechBayes,2020-07-11
442,2020-08-01,7834.0,UMass-MechBayes,2020-07-11
443,2020-08-08,8876.0,UMass-MechBayes,2020-07-11
444,2020-07-18,3923.33416719592,UMich-RidgeTfReg,2020-07-11
445,2020-07-25,3825.16840635479,UMich-RidgeTfReg,2020-07-11
446,2020-08-01,3132.57015232873,UMich-RidgeTfReg,2020-07-11
447,2020-08-08,2603.92538317709,UMich-RidgeTfReg,2020-07-11
448,2020-07-18,6515.197919586846,USACE-ERDC_SEIR,2020-07-11
449,2020-07-25,6873.569462091024,USACE-ERDC_SEIR,2020-07-11
450,2020-08-01,7000.2801702704455,USACE-ERDC_SEIR,2020-07-11
451,2020-08-08,6854.845805492119,USACE-ERDC_SEIR,2020-07-11
452,2020-07-18,7711.718033184006,USC-SI_kJalpha,2020-07-11
453,2020-07-25,9688.880815045995,USC-SI_kJalpha,2020-07-11
454,2020-08-01,11777.006398139987,USC-SI_kJalpha,2020-07-11
455,2020-08-08,13872.297697023025,USC-SI_kJalpha,2020-07-11
456,2020-07-18,5627.0,UT-Mobility,2020-07-11
457,2020-07-25,8735.0,UT-Mobility,2020-07-11
458,2020-08-01,11281.5,UT-Mobility,2020-07-11
459,2020-08-08,15078.0,UT-Mobility,2020-07-11
460,2020-07-18,4695.102739937,YYG-ParamSearch,2020-07-11
461,2020-07-25,5123.52626862,YYG-ParamSearch,2020-07-11
462,2020-08-01,5641.480212811,YYG-ParamSearch,2020-07-11
463,2020-08-08,6144.351742037001,YYG-ParamSearch,2020-07-11
464,2020-07-25,6512.0,Real,2020-07-18
465,2020-08-01,7977.0,Real,2020-07-18
466,2020-08-08,7283.0,Real,2020-07-18
467,2020-08-15,7124.0,Real,2020-07-18
468,2020-07-25,5772.0,CU-nochange,2020-07-18
469,2020-08-01,4874.0,CU-nochange,2020-07-18
470,2020-08-08,4075.0,CU-nochange,2020-07-18
471,2020-08-15,3684.0,CU-nochange,2020-07-18
472,2020-07-25,6645.0,Columbia_UNC-SurvCon,2020-07-18
473,2020-08-01,6963.0,Columbia_UNC-SurvCon,2020-07-18
474,2020-08-08,6631.0,Columbia_UNC-SurvCon,2020-07-18
475,2020-08-15,5781.0,Columbia_UNC-SurvCon,2020-07-18
476,2020-07-25,5163.1761224912,Covid19Sim-Simulator,2020-07-18
477,2020-08-01,6116.97681629336,Covid19Sim-Simulator,2020-07-18
478,2020-08-08,6837.20648244156,Covid19Sim-Simulator,2020-07-18
479,2020-08-15,7354.69353974241,Covid19Sim-Simulator,2020-07-18
480,2020-07-25,6172.72,GT-DeepCOVID,2020-07-18
481,2020-08-01,6385.45,GT-DeepCOVID,2020-07-18
482,2020-08-08,6246.31,GT-DeepCOVID,2020-07-18
483,2020-08-15,5556.76,GT-DeepCOVID,2020-07-18
484,2020-07-25,5495.0,IowaStateLW-STEM,2020-07-18
485,2020-08-01,5028.0,IowaStateLW-STEM,2020-07-18
486,2020-08-08,4673.0,IowaStateLW-STEM,2020-07-18
487,2020-08-15,4409.0,IowaStateLW-STEM,2020-07-18
488,2020-07-25,6679.86,JHU_IDD-CovidSP,2020-07-18
489,2020-08-01,7724.713333333333,JHU_IDD-CovidSP,2020-07-18
490,2020-08-08,9073.156666666666,JHU_IDD-CovidSP,2020-07-18
491,2020-08-15,10706.81,JHU_IDD-CovidSP,2020-07-18
492,2020-07-25,4603.08942040862,LANL-GrowthRate,2020-07-18
493,2020-08-01,4404.04292107558,LANL-GrowthRate,2020-07-18
494,2020-08-08,3774.7237876982,LANL-GrowthRate,2020-07-18
495,2020-08-15,3220.15899369918,LANL-GrowthRate,2020-07-18
496,2020-07-25,6941.40772527807,LNQ-ens1,2020-07-18
497,2020-08-01,7483.50448729518,LNQ-ens1,2020-07-18
498,2020-08-08,7194.372128756433,LNQ-ens1,2020-07-18
499,2020-08-15,7375.652399166862,LNQ-ens1,2020-07-18
500,2020-07-25,4322.931847999978,MITCovAlliance-SIR,2020-07-18
501,2020-08-01,4074.7363840000176,MITCovAlliance-SIR,2020-07-18
502,2020-08-08,3859.159963999991,MITCovAlliance-SIR,2020-07-18
503,2020-08-15,3687.411415999988,MITCovAlliance-SIR,2020-07-18
504,2020-07-25,7335.467287216416,MOBS-GLEAM_COVID,2020-07-18
505,2020-08-01,8300.80471269715,MOBS-GLEAM_COVID,2020-07-18
506,2020-08-08,9421.811327420484,MOBS-GLEAM_COVID,2020-07-18
507,2020-08-15,10690.078898450774,MOBS-GLEAM_COVID,2020-07-18
508,2020-07-25,4423.572686572687,NotreDame-mobility,2020-07-18
509,2020-08-01,4724.843304843304,NotreDame-mobility,2020-07-18
510,2020-08-08,4997.665704665705,NotreDame-mobility,2020-07-18
511,2020-08-15,5150.105746105746,NotreDame-mobility,2020-07-18
512,2020-07-25,5804.080237,OliverWyman-Navigator,2020-07-18
513,2020-08-01,6738.428862,OliverWyman-Navigator,2020-07-18
514,2020-08-08,7441.897688,OliverWyman-Navigator,2020-07-18
515,2020-08-15,8035.869781,OliverWyman-Navigator,2020-07-18
516,2020-07-25,5219.0,PSI-DRAFT,2020-07-18
517,2020-08-01,6151.5,PSI-DRAFT,2020-07-18
518,2020-08-08,7412.0,PSI-DRAFT,2020-07-18
519,2020-08-15,9024.5,PSI-DRAFT,2020-07-18
520,2020-07-25,5858.95263671875,RobertWalraven-ESG,2020-07-18
521,2020-08-01,6191.45123291016,RobertWalraven-ESG,2020-07-18
522,2020-08-08,6193.031066894529,RobertWalraven-ESG,2020-07-18
523,2020-08-15,5889.80279541016,RobertWalraven-ESG,2020-07-18
524,2020-07-25,4710.0,STH-3PU,2020-07-18
525,2020-08-01,4792.0,STH-3PU,2020-07-18
526,2020-08-08,4855.0,STH-3PU,2020-07-18
527,2020-08-15,4899.0,STH-3PU,2020-07-18
528,2020-07-25,5498.0,UA-EpiCovDA,2020-07-18
529,2020-08-01,5956.0,UA-EpiCovDA,2020-07-18
530,2020-08-08,5886.0,UA-EpiCovDA,2020-07-18
531,2020-08-15,5291.0,UA-EpiCovDA,2020-07-18
532,2020-07-25,4981.3731875962985,UCLA-SuEIR,2020-07-18
533,2020-08-01,5259.146901287779,UCLA-SuEIR,2020-07-18
534,2020-08-08,5089.479208065575,UCLA-SuEIR,2020-07-18
535,2020-08-15,4851.048136043595,UCLA-SuEIR,2020-07-18
536,2020-07-25,6086.0,UMass-MechBayes,2020-07-18
537,2020-08-01,6564.0,UMass-MechBayes,2020-07-18
538,2020-08-08,6913.0,UMass-MechBayes,2020-07-18
539,2020-08-15,7216.0,UMass-MechBayes,2020-07-18
540,2020-07-25,3874.78928458467,UMich-RidgeTfReg,2020-07-18
541,2020-08-01,3625.75991870923,UMich-RidgeTfReg,2020-07-18
542,2020-08-08,2988.26832496159,UMich-RidgeTfReg,2020-07-18
543,2020-08-15,2507.23459511652,UMich-RidgeTfReg,2020-07-18
544,2020-07-25,6771.03602961887,USACE-ERDC_SEIR,2020-07-18
545,2020-08-01,12179.30876772303,USACE-ERDC_SEIR,2020-07-18
546,2020-08-08,17539.053922090003,USACE-ERDC_SEIR,2020-07-18
547,2020-08-15,17819.811580956608,USACE-ERDC_SEIR,2020-07-18
548,2020-07-25,6762.0,UT-Mobility,2020-07-18
549,2020-08-01,10194.5,UT-Mobility,2020-07-18
550,2020-08-08,12085.5,UT-Mobility,2020-07-18
551,2020-08-15,14347.5,UT-Mobility,2020-07-18
552,2020-07-25,5609.71822246,YYG-ParamSearch,2020-07-18
553,2020-08-01,6013.0728840110005,YYG-ParamSearch,2020-07-18
554,2020-08-08,6310.638256677,YYG-ParamSearch,2020-07-18
555,2020-08-15,6416.132980452,YYG-ParamSearch,2020-07-18
556,2020-08-01,7977.0,Real,2020-07-25
557,2020-08-08,7283.0,Real,2020-07-25
558,2020-08-15,7124.0,Real,2020-07-25
559,2020-08-22,6086.0,Real,2020-07-25
560,2020-08-01,7602.0,CU-nochange,2020-07-25
561,2020-08-08,8206.0,CU-nochange,2020-07-25
562,2020-08-15,9234.0,CU-nochange,2020-07-25
563,2020-08-22,10602.0,CU-nochange,2020-07-25
564,2020-08-01,6909.0,Columbia_UNC-SurvCon,2020-07-25
565,2020-08-08,6816.0,Columbia_UNC-SurvCon,2020-07-25
566,2020-08-15,5993.0,Columbia_UNC-SurvCon,2020-07-25
567,2020-08-22,5172.0,Columbia_UNC-SurvCon,2020-07-25
568,2020-08-01,5837.28966199429,Covid19Sim-Simulator,2020-07-25
569,2020-08-08,6830.0747055081,Covid19Sim-Simulator,2020-07-25
570,2020-08-15,7475.38059423298,Covid19Sim-Simulator,2020-07-25
571,2020-08-22,7871.63027248401,Covid19Sim-Simulator,2020-07-25
572,2020-08-01,7768.7858,DDS-NBDS,2020-07-25
573,2020-08-08,11144.256,DDS-NBDS,2020-07-25
574,2020-08-15,16988.0382,DDS-NBDS,2020-07-25
575,2020-08-22,29050.6496,DDS-NBDS,2020-07-25
576,2020-08-01,6985.71,GT-DeepCOVID,2020-07-25
577,2020-08-08,6656.69,GT-DeepCOVID,2020-07-25
578,2020-08-15,6482.88,GT-DeepCOVID,2020-07-25
579,2020-08-22,5409.5,GT-DeepCOVID,2020-07-25
580,2020-08-01,6199.0,IowaStateLW-STEM,2020-07-25
581,2020-08-08,5560.0,IowaStateLW-STEM,2020-07-25
582,2020-08-15,5104.0,IowaStateLW-STEM,2020-07-25
583,2020-08-22,4786.0,IowaStateLW-STEM,2020-07-25
584,2020-08-01,6619.283630978161,JCB-PRM,2020-07-25
585,2020-08-08,8340.597170231717,JCB-PRM,2020-07-25
586,2020-08-15,8741.146157615098,JCB-PRM,2020-07-25
587,2020-08-22,8601.258258503858,JCB-PRM,2020-07-25
588,2020-08-01,7044.983333333334,JHU_IDD-CovidSP,2020-07-25
589,2020-08-08,8207.81,JHU_IDD-CovidSP,2020-07-25
590,2020-08-15,9738.57,JHU_IDD-CovidSP,2020-07-25
591,2020-08-22,11376.636666666667,JHU_IDD-CovidSP,2020-07-25
592,2020-08-01,6761.1,Karlen-pypm,2020-07-25
593,2020-08-08,7829.8,Karlen-pypm,2020-07-25
594,2020-08-15,9279.1,Karlen-pypm,2020-07-25
595,2020-08-22,11254.1,Karlen-pypm,2020-07-25
596,2020-08-01,4951.983990389999,LANL-GrowthRate,2020-07-25
597,2020-08-08,4519.920297116257,LANL-GrowthRate,2020-07-25
598,2020-08-15,3809.399412011804,LANL-GrowthRate,2020-07-25
599,2020-08-22,3176.373787164328,LANL-GrowthRate,2020-07-25
600,2020-08-01,6849.352046838944,LNQ-ens1,2020-07-25
601,2020-08-08,7342.353742449171,LNQ-ens1,2020-07-25
602,2020-08-15,7278.728512955646,LNQ-ens1,2020-07-25
603,2020-08-22,7001.043973165726,LNQ-ens1,2020-07-25
604,2020-08-01,4443.299543000001,MITCovAlliance-SIR,2020-07-25
605,2020-08-08,4119.889198000019,MITCovAlliance-SIR,2020-07-25
606,2020-08-15,3857.5832639998994,MITCovAlliance-SIR,2020-07-25
607,2020-08-22,3649.2239790000312,MITCovAlliance-SIR,2020-07-25
608,2020-08-01,6855.030969709748,MOBS-GLEAM_COVID,2020-07-25
609,2020-08-08,7490.169836334827,MOBS-GLEAM_COVID,2020-07-25
610,2020-08-15,8189.886887577724,MOBS-GLEAM_COVID,2020-07-25
611,2020-08-22,8937.824676784649,MOBS-GLEAM_COVID,2020-07-25
612,2020-08-01,4939.339734339735,NotreDame-mobility,2020-07-25
613,2020-08-08,5287.701631701631,NotreDame-mobility,2020-07-25
614,2020-08-15,5427.801198801199,NotreDame-mobility,2020-07-25
615,2020-08-22,5625.989713989714,NotreDame-mobility,2020-07-25
616,2020-08-01,6558.555674,OliverWyman-Navigator,2020-07-25
617,2020-08-08,7280.695953,OliverWyman-Navigator,2020-07-25
618,2020-08-15,7531.768851,OliverWyman-Navigator,2020-07-25
619,2020-08-22,7594.141754,OliverWyman-Navigator,2020-07-25
620,2020-08-01,7392.5,PSI-DRAFT,2020-07-25
621,2020-08-08,9337.5,PSI-DRAFT,2020-07-25
622,2020-08-15,11875.0,PSI-DRAFT,2020-07-25
623,2020-08-22,15006.0,PSI-DRAFT,2020-07-25
624,2020-08-01,6956.863695177832,QJHong-Encounter,2020-07-25
625,2020-08-08,7845.788552010868,QJHong-Encounter,2020-07-25
626,2020-08-15,8366.71604258634,QJHong-Encounter,2020-07-25
627,2020-08-22,8646.010938924213,QJHong-Encounter,2020-07-25
628,2020-08-01,4465.91,RobertWalraven-ESG,2020-07-25
629,2020-08-08,4403.29,RobertWalraven-ESG,2020-07-25
630,2020-08-15,4350.44,RobertWalraven-ESG,2020-07-25
631,2020-08-22,4305.28,RobertWalraven-ESG,2020-07-25
632,2020-08-01,7090.0,UA-EpiCovDA,2020-07-25
633,2020-08-08,7692.0,UA-EpiCovDA,2020-07-25
634,2020-08-15,7630.0,UA-EpiCovDA,2020-07-25
635,2020-08-22,7218.0,UA-EpiCovDA,2020-07-25
636,2020-08-01,7571.321595415211,UCLA-SuEIR,2020-07-25
637,2020-08-08,6833.897998513014,UCLA-SuEIR,2020-07-25
638,2020-08-15,6455.078226866608,UCLA-SuEIR,2020-07-25
639,2020-08-22,6025.793372171087,UCLA-SuEIR,2020-07-25
640,2020-08-01,4827.0,UCM_MESALab-FoGSEIR,2020-07-25
641,2020-08-08,4792.0,UCM_MESALab-FoGSEIR,2020-07-25
642,2020-08-15,4771.0,UCM_MESALab-FoGSEIR,2020-07-25
643,2020-08-22,4762.0,UCM_MESALab-FoGSEIR,2020-07-25
644,2020-08-01,6454.0,UMass-MechBayes,2020-07-25
645,2020-08-08,6370.0,UMass-MechBayes,2020-07-25
646,2020-08-15,6048.0,UMass-MechBayes,2020-07-25
647,2020-08-22,5542.0,UMass-MechBayes,2020-07-25
648,2020-08-01,4425.1830127757,UMich-RidgeTfReg,2020-07-25
649,2020-08-08,4970.02465241897,UMich-RidgeTfReg,2020-07-25
650,2020-08-15,4782.00008584015,UMich-RidgeTfReg,2020-07-25
651,2020-08-22,4592.98613855435,UMich-RidgeTfReg,2020-07-25
652,2020-08-01,8684.322109027546,USACE-ERDC_SEIR,2020-07-25
653,2020-08-08,9794.638025181466,USACE-ERDC_SEIR,2020-07-25
654,2020-08-15,10060.958409836068,USACE-ERDC_SEIR,2020-07-25
655,2020-08-22,10083.46888446713,USACE-ERDC_SEIR,2020-07-25
656,2020-08-01,8078.5,UT-Mobility,2020-07-25
657,2020-08-08,12753.5,UT-Mobility,2020-07-25
658,2020-08-15,16133.0,UT-Mobility,2020-07-25
659,2020-08-22,20631.0,UT-Mobility,2020-07-25
660,2020-08-01,6835.507365361001,YYG-ParamSearch,2020-07-25
661,2020-08-08,7330.899569100001,YYG-ParamSearch,2020-07-25
662,2020-08-15,7459.482860609999,YYG-ParamSearch,2020-07-25
663,2020-08-22,7263.262679039999,YYG-ParamSearch,2020-07-25
664,2020-08-08,7283.0,Real,2020-08-01
665,2020-08-15,7124.0,Real,2020-08-01
666,2020-08-22,6086.0,Real,2020-08-01
667,2020-08-29,6331.0,Real,2020-08-01
668,2020-08-08,7765.0,CU-nochange,2020-08-01
669,2020-08-15,7974.0,CU-nochange,2020-08-01
670,2020-08-22,8433.0,CU-nochange,2020-08-01
671,2020-08-29,9204.0,CU-nochange,2020-08-01
672,2020-08-08,7369.0,Columbia_UNC-SurvCon,2020-08-01
673,2020-08-15,6884.0,Columbia_UNC-SurvCon,2020-08-01
674,2020-08-22,5956.0,Columbia_UNC-SurvCon,2020-08-01
675,2020-08-29,5020.0,Columbia_UNC-SurvCon,2020-08-01
676,2020-08-08,5889.28589228715,Covid19Sim-Simulator,2020-08-01
677,2020-08-15,6329.71561462071,Covid19Sim-Simulator,2020-08-01
678,2020-08-22,6534.01190399805,Covid19Sim-Simulator,2020-08-01
679,2020-08-29,6586.62130118132,Covid19Sim-Simulator,2020-08-01
680,2020-08-08,8297.663199999999,DDS-NBDS,2020-08-01
681,2020-08-15,9645.2554,DDS-NBDS,2020-08-01
682,2020-08-22,11443.3272,DDS-NBDS,2020-08-01
683,2020-08-29,13892.8396,DDS-NBDS,2020-08-01
684,2020-08-08,7849.16,GT-DeepCOVID,2020-08-01
685,2020-08-15,6824.91,GT-DeepCOVID,2020-08-01
686,2020-08-22,6452.65,GT-DeepCOVID,2020-08-01
687,2020-08-29,5510.09,GT-DeepCOVID,2020-08-01
688,2020-08-08,7355.0,IowaStateLW-STEM,2020-08-01
689,2020-08-15,6472.0,IowaStateLW-STEM,2020-08-01
690,2020-08-22,5820.0,IowaStateLW-STEM,2020-08-01
691,2020-08-29,5356.0,IowaStateLW-STEM,2020-08-01
692,2020-08-08,7807.907049248049,JCB-PRM,2020-08-01
693,2020-08-15,8269.820443492605,JCB-PRM,2020-08-01
694,2020-08-22,7989.655530585416,JCB-PRM,2020-08-01
695,2020-08-29,7442.099102173678,JCB-PRM,2020-08-01
696,2020-08-08,7814.543333333333,JHU_IDD-CovidSP,2020-08-01
697,2020-08-15,9075.636666666667,JHU_IDD-CovidSP,2020-08-01
698,2020-08-22,10521.64,JHU_IDD-CovidSP,2020-08-01
699,2020-08-29,11851.51,JHU_IDD-CovidSP,2020-08-01
700,2020-08-08,7377.8,Karlen-pypm,2020-08-01
701,2020-08-15,8097.1,Karlen-pypm,2020-08-01
702,2020-08-22,8881.5,Karlen-pypm,2020-08-01
703,2020-08-29,9775.5,Karlen-pypm,2020-08-01
704,2020-08-08,5276.256022606021,LANL-GrowthRate,2020-08-01
705,2020-08-15,4926.994984484193,LANL-GrowthRate,2020-08-01
706,2020-08-22,4141.166100088891,LANL-GrowthRate,2020-08-01
707,2020-08-29,3439.650190674716,LANL-GrowthRate,2020-08-01
708,2020-08-08,8382.963667505992,LNQ-ens1,2020-08-01
709,2020-08-15,8545.799659701446,LNQ-ens1,2020-08-01
710,2020-08-22,8437.62275275146,LNQ-ens1,2020-08-01
711,2020-08-29,7995.196602841932,LNQ-ens1,2020-08-01
712,2020-08-08,5596.922254999954,MITCovAlliance-SIR,2020-08-01
713,2020-08-15,5045.708311000024,MITCovAlliance-SIR,2020-08-01
714,2020-08-22,4546.199854000035,MITCovAlliance-SIR,2020-08-01
715,2020-08-29,4108.060288999928,MITCovAlliance-SIR,2020-08-01
716,2020-08-08,8855.36307828322,MOBS-GLEAM_COVID,2020-08-01
717,2020-08-15,10324.091245525746,MOBS-GLEAM_COVID,2020-08-01
718,2020-08-22,11953.210362433045,MOBS-GLEAM_COVID,2020-08-01
719,2020-08-29,13653.700023455607,MOBS-GLEAM_COVID,2020-08-01
720,2020-08-08,5287.902837902838,NotreDame-mobility,2020-08-01
721,2020-08-15,5428.344137344137,NotreDame-mobility,2020-08-01
722,2020-08-22,5626.122766122766,NotreDame-mobility,2020-08-01
723,2020-08-29,5730.809486809487,NotreDame-mobility,2020-08-01
724,2020-08-08,7408.031045,OliverWyman-Navigator,2020-08-01
725,2020-08-15,7982.765798,OliverWyman-Navigator,2020-08-01
726,2020-08-22,7786.108476,OliverWyman-Navigator,2020-08-01
727,2020-08-29,7315.903993,OliverWyman-Navigator,2020-08-01
728,2020-08-08,10193.5,PSI-DRAFT,2020-08-01
729,2020-08-15,13272.5,PSI-DRAFT,2020-08-01
730,2020-08-22,17103.0,PSI-DRAFT,2020-08-01
731,2020-08-29,21352.0,PSI-DRAFT,2020-08-01
732,2020-08-08,7714.85871526468,QJHong-Encounter,2020-08-01
733,2020-08-15,8169.64513480349,QJHong-Encounter,2020-08-01
734,2020-08-22,8298.9306368978,QJHong-Encounter,2020-08-01
735,2020-08-29,8025.733558385109,QJHong-Encounter,2020-08-01
736,2020-08-08,8140.53622504355,RPI_UW-Mob_Collision,2020-08-01
737,2020-08-15,10053.6576611931,RPI_UW-Mob_Collision,2020-08-01
738,2020-08-22,12532.3167237369,RPI_UW-Mob_Collision,2020-08-01
739,2020-08-29,15740.3256962439,RPI_UW-Mob_Collision,2020-08-01
740,2020-08-08,5489.35,RobertWalraven-ESG,2020-08-01
741,2020-08-15,5316.16,RobertWalraven-ESG,2020-08-01
742,2020-08-22,5222.12,RobertWalraven-ESG,2020-08-01
743,2020-08-29,5159.14,RobertWalraven-ESG,2020-08-01
744,2020-08-08,6825.0,UA-EpiCovDA,2020-08-01
745,2020-08-15,6412.0,UA-EpiCovDA,2020-08-01
746,2020-08-22,5874.0,UA-EpiCovDA,2020-08-01
747,2020-08-29,5193.0,UA-EpiCovDA,2020-08-01
748,2020-08-08,9475.778793875796,UCLA-SuEIR,2020-08-01
749,2020-08-15,8082.665085799905,UCLA-SuEIR,2020-08-01
750,2020-08-22,7308.9339201547555,UCLA-SuEIR,2020-08-01
751,2020-08-29,6615.401741845039,UCLA-SuEIR,2020-08-01
752,2020-08-08,5429.0,UCM_MESALab-FoGSEIR,2020-08-01
753,2020-08-15,5563.0,UCM_MESALab-FoGSEIR,2020-08-01
754,2020-08-22,5713.0,UCM_MESALab-FoGSEIR,2020-08-01
755,2020-08-29,5878.0,UCM_MESALab-FoGSEIR,2020-08-01
756,2020-08-08,7158.0,UMass-MechBayes,2020-08-01
757,2020-08-15,6538.0,UMass-MechBayes,2020-08-01
758,2020-08-22,5930.0,UMass-MechBayes,2020-08-01
759,2020-08-29,5123.0,UMass-MechBayes,2020-08-01
760,2020-08-08,4582.20445260475,UMich-RidgeTfReg,2020-08-01
761,2020-08-15,5131.46037778599,UMich-RidgeTfReg,2020-08-01
762,2020-08-22,4947.9508427855,UMich-RidgeTfReg,2020-08-01
763,2020-08-29,4770.42194696533,UMich-RidgeTfReg,2020-08-01
764,2020-08-08,9972.158268400532,USACE-ERDC_SEIR,2020-08-01
765,2020-08-15,10104.49904403854,USACE-ERDC_SEIR,2020-08-01
766,2020-08-22,10018.313129992232,USACE-ERDC_SEIR,2020-08-01
767,2020-08-29,9774.053776131492,USACE-ERDC_SEIR,2020-08-01
768,2020-08-08,8516.0,USC-SI_kJalpha,2020-08-01
769,2020-08-15,8574.0,USC-SI_kJalpha,2020-08-01
770,2020-08-22,8323.0,USC-SI_kJalpha,2020-08-01
771,2020-08-29,7536.0,USC-SI_kJalpha,2020-08-01
772,2020-08-08,9861.0,UT-Mobility,2020-08-01
773,2020-08-15,15617.0,UT-Mobility,2020-08-01
774,2020-08-22,18843.5,UT-Mobility,2020-08-01
775,2020-08-29,22450.5,UT-Mobility,2020-08-01
776,2020-08-08,7392.89274092,YYG-ParamSearch,2020-08-01
777,2020-08-15,7534.69405419,YYG-ParamSearch,2020-08-01
778,2020-08-22,7403.30617604,YYG-ParamSearch,2020-08-01
779,2020-08-29,7084.183508540999,YYG-ParamSearch,2020-08-01
780,2020-08-15,7124.0,Real,2020-08-08
781,2020-08-22,6086.0,Real,2020-08-08
782,2020-08-29,6331.0,Real,2020-08-08
783,2020-09-05,5830.0,Real,2020-08-08
784,2020-08-15,7157.184,CEID-Walk,2020-08-08
785,2020-08-22,6845.076,CEID-Walk,2020-08-08
786,2020-08-29,7117.703,CEID-Walk,2020-08-08
787,2020-09-05,7282.18,CEID-Walk,2020-08-08
788,2020-08-15,6509.0,CU-nochange,2020-08-08
789,2020-08-22,6046.0,CU-nochange,2020-08-08
790,2020-08-29,5965.0,CU-nochange,2020-08-08
791,2020-09-05,6235.0,CU-nochange,2020-08-08
792,2020-08-15,6927.0,Columbia_UNC-SurvCon,2020-08-08
793,2020-08-22,5994.0,Columbia_UNC-SurvCon,2020-08-08
794,2020-08-29,5050.0,Columbia_UNC-SurvCon,2020-08-08
795,2020-09-05,4205.0,Columbia_UNC-SurvCon,2020-08-08
796,2020-08-15,1223.9156,DDS-NBDS,2020-08-08
797,2020-08-22,1357.058,DDS-NBDS,2020-08-08
798,2020-08-29,1543.6026,DDS-NBDS,2020-08-08
799,2020-09-05,13036.3944,DDS-NBDS,2020-08-08
800,2020-08-15,7735.5,GT-DeepCOVID,2020-08-08
801,2020-08-22,7146.28,GT-DeepCOVID,2020-08-08
802,2020-08-29,6146.26,GT-DeepCOVID,2020-08-08
803,2020-09-05,6190.58,GT-DeepCOVID,2020-08-08
804,2020-08-15,7926.109861059665,JCB-PRM,2020-08-08
805,2020-08-22,7788.986480745285,JCB-PRM,2020-08-08
806,2020-08-29,7197.250584550693,JCB-PRM,2020-08-08
807,2020-09-05,6554.331593147264,JCB-PRM,2020-08-08
808,2020-08-15,8107.796666666667,JHU_IDD-CovidSP,2020-08-08
809,2020-08-22,9269.86,JHU_IDD-CovidSP,2020-08-08
810,2020-08-29,10457.773333333333,JHU_IDD-CovidSP,2020-08-08
811,2020-09-05,11478.143333333332,JHU_IDD-CovidSP,2020-08-08
812,2020-08-15,8587.2,Karlen-pypm,2020-08-08
813,2020-08-22,8889.6,Karlen-pypm,2020-08-08
814,2020-08-29,8974.3,Karlen-pypm,2020-08-08
815,2020-09-05,8960.9,Karlen-pypm,2020-08-08
816,2020-08-15,5555.31177565596,LANL-GrowthRate,2020-08-08
817,2020-08-22,5010.392160170881,LANL-GrowthRate,2020-08-08
818,2020-08-29,4203.777407698625,LANL-GrowthRate,2020-08-08
819,2020-09-05,3412.019914310082,LANL-GrowthRate,2020-08-08
820,2020-08-15,7481.116532420261,LNQ-ens1,2020-08-08
821,2020-08-22,7440.592806362072,LNQ-ens1,2020-08-08
822,2020-08-29,7498.100542337481,LNQ-ens1,2020-08-08
823,2020-09-05,7525.973155724449,LNQ-ens1,2020-08-08
824,2020-08-15,6567.020853296463,MOBS-GLEAM_COVID,2020-08-08
825,2020-08-22,6259.380797139105,MOBS-GLEAM_COVID,2020-08-08
826,2020-08-29,5990.956803849585,MOBS-GLEAM_COVID,2020-08-08
827,2020-09-05,5796.232750479645,MOBS-GLEAM_COVID,2020-08-08
828,2020-08-15,6862.6050246050245,NotreDame-mobility,2020-08-08
829,2020-08-22,7015.618048618048,NotreDame-mobility,2020-08-08
830,2020-08-29,7022.695711695712,NotreDame-mobility,2020-08-08
831,2020-09-05,7130.227291227291,NotreDame-mobility,2020-08-08
832,2020-08-15,6698.47144,OliverWyman-Navigator,2020-08-08
833,2020-08-22,6676.0557,OliverWyman-Navigator,2020-08-08
834,2020-08-29,6073.005622,OliverWyman-Navigator,2020-08-08
